d_footforce_dt,Environment
-2052.321882500808,Corridor
-504.6543891895796,Corridor
997.9022988804916,Corridor
60.681941357113566,Corridor
1359.0933893776487,Corridor
-1506.1781185875634,Corridor
49.62237961545677,Corridor
3198.711035409356,Corridor
-3035.6016256127978,Corridor
-1266.6859276536397,Corridor
3317.351145928957,Corridor
-2180.152272825612,Corridor
-1991.657619734622,Corridor
2072.531426443947,Corridor
412.73913661083094,Corridor
-576.3812861231332,Corridor
-1002.7513593468605,Corridor
2199.108475002164,Corridor
102.91385129054774,Corridor
-3871.0723363477696,Corridor
3100.4241111602805,Corridor
4765.828345334439,Corridor
-6446.067013257333,Corridor
1228.2517447781925,Corridor
4496.483508235406,Corridor
-6465.179687981319,Corridor
1810.6736999975983,Corridor
2872.2231695195223,Corridor
-2705.0164211148312,Corridor
736.7241804988583,Corridor
2122.5952028945458,Corridor
-4027.8017258993355,Corridor
631.9562925182413,Corridor
687.3084453195005,Corridor
-978.4968871255057,Corridor
3674.773512391258,Corridor
-3312.802205278954,Corridor
-386.6316681866659,Corridor
3822.1947649988283,Corridor
-2052.491767305332,Corridor
-360.2115111838626,Corridor
1042.4500003772482,Corridor
-4213.619750568216,Corridor
3300.1963783811043,Corridor
1751.0073526647698,Corridor
-3923.2631561876965,Corridor
758.1438414456933,Corridor
-762.9754107532672,Corridor
1120.2577618099701,Corridor
3024.9140554486485,Corridor
-2791.491677994102,Corridor
-23.479585965237415,Corridor
3973.394736740801,Corridor
-4179.187451486145,Corridor
-1031.0935223187546,Corridor
2401.25318219149,Corridor
267.94117846656366,Corridor
2092.5093614642306,Corridor
-2498.593698500479,Corridor
-789.4565806994804,Corridor
1440.8192576833555,Corridor
-2143.915406479859,Corridor
556.73374890735,Corridor
3017.9522572370433,Corridor
-3704.5079396074557,Corridor
-805.3795510979164,Corridor
6226.118972811552,Corridor
-2472.4780248793495,Corridor
-4667.105946555639,Corridor
2158.351387718056,Corridor
-130.74398076156166,Corridor
526.6367023872672,Corridor
881.5065818680079,Corridor
-2928.0640476032304,Corridor
2042.3483555676416,Corridor
2693.1202884564796,Corridor
-5993.777598016888,Corridor
4164.233110636469,Corridor
3209.2685559797806,Corridor
-6629.711973511556,Corridor
2987.6085013586835,Corridor
484.47109182933815,Corridor
-1808.1455662554195,Corridor
2493.5576810198736,Corridor
-2266.208840042267,Corridor
1846.5118886687417,Corridor
3021.9896408445625,Corridor
-5738.677656266354,Corridor
1597.4761970678296,Corridor
3400.5101235424368,Corridor
-3817.921347742443,Corridor
1044.7560555718676,Corridor
-206.7431334179414,Corridor
-2419.9173009960296,Corridor
3839.5817865967692,Corridor
-2024.7620947452624,Corridor
59.02095603453778,Corridor
2643.255702940437,Corridor
-2688.69016239604,Corridor
2219.9227443122577,Corridor
-1873.9193404801024,Corridor
-1701.6244091206268,Corridor
3807.978117549708,Corridor
-2409.9635259292254,Corridor
-761.4238956051288,Corridor
3740.787760053599,Corridor
-2259.101770006285,Corridor
-985.1392386417123,Corridor
1665.271388188533,Corridor
-2860.456186018928,Corridor
3205.991058967415,Corridor
1490.6579268529965,Corridor
-3323.0474055015397,Corridor
2301.318026864927,Corridor
-1596.5659505667456,Corridor
-2830.3990641172945,Corridor
4467.753284107744,Corridor
-1442.9144527079695,Corridor
-1250.6862462194795,Corridor
3803.4431855479806,Corridor
-3725.9183778231613,Corridor
-2744.016318538014,Corridor
2891.8311536992,Corridor
2146.0332125493387,Corridor
796.0555084457941,Corridor
