T_FR_HIP,T_FR_THIGH,T_FR_CALF,T_FL_HIP,T_FL_THIGH,T_FL_CALF,T_RR_HIP,T_RR_THIGH,T_RR_CALF,T_RL_HIP,T_RL_THIGH,T_RL_CALF,Environment
0.0018022218751098905,0.02348222212596609,0.005768947783782808,0.0018022218751098905,0.02348222212596609,0.005768947783782808,0.0018022218751098905,0.02348222212596609,0.005768947783782808,0.0018022218751098905,0.02348222212596609,0.005768947783782808,Running
0.0008520084325739017,0.006174178827623196,0.001514638538997744,0.0008520084325739017,0.006174178827623196,0.001514638538997744,0.0008520084325739017,0.006174178827623196,0.001514638538997744,0.0008520084325739017,0.006174178827623196,0.001514638538997744,Running
0.0017545415264626006,0.022999973134495123,0.005649920560805157,0.0017545415264626006,0.022999973134495123,0.005649920560805157,0.0017545415264626006,0.022999973134495123,0.005649920560805157,0.0017545415264626006,0.022999973134495123,0.005649920560805157,Running
0.0017640245405162438,0.023370790748227028,0.005741597369427068,0.0017640245405162438,0.023370790748227028,0.005741597369427068,0.0017640245405162438,0.023370790748227028,0.005741597369427068,0.0017640245405162438,0.023370790748227028,0.005741597369427068,Running
0.0013507199469450413,0.01192426260198777,0.002923383537505933,0.0013507199469450413,0.01192426260198777,0.002923383537505933,0.0013507199469450413,0.01192426260198777,0.002923383537505933,0.0013507199469450413,0.01192426260198777,0.002923383537505933,Running
0.0012584258372891207,0.00997601250196781,0.0024469757085336143,0.0012584258372891207,0.00997601250196781,0.0024469757085336143,0.0012584258372891207,0.00997601250196781,0.0024469757085336143,0.0012584258372891207,0.00997601250196781,0.0024469757085336143,Running
0.0011227694860689158,0.012773762454860341,0.003135102291949594,0.0011227694860689158,0.012773762454860341,0.003135102291949594,0.0011227694860689158,0.012773762454860341,0.003135102291949594,0.0011227694860689158,0.012773762454860341,0.003135102291949594,Running
0.003248370352584928,0.028520044609278372,0.0070008235891411315,0.003248370352584928,0.028520044609278372,0.0070008235891411315,0.003248370352584928,0.028520044609278372,0.0070008235891411315,0.003248370352584928,0.028520044609278372,0.0070008235891411315,Running
0.0024681052460059755,0.02882571637366698,0.007079736658780849,0.0024681052460059755,0.02882571637366698,0.007079736658780849,0.0024681052460059755,0.02882571637366698,0.007079736658780849,0.0024681052460059755,0.02882571637366698,0.007079736658780849,Running
0.0020678212353979794,0.015152362108034724,0.0037170720402726985,0.0020678212353979794,0.015152362108034724,0.0037170720402726985,0.0020678212353979794,0.015152362108034724,0.0037170720402726985,0.0020678212353979794,0.015152362108034724,0.0037170720402726985,Running
