T_HIP,T_THIGH,T_CALF,Environment
0.0010190911730253065,0.010113643663265233,0.0024819684261470935,Parking
0.0011714990501192665,0.008008498013760395,0.0019552774938870923,Parking
0.0009310903988272296,0.00856965890000357,0.0020952318057289154,Parking
0.0007813588452817917,0.008651530553246238,0.002120750756171112,Parking
0.001567766929181129,0.013896552964184449,0.0033964242056444124,Parking
0.0006407744592799178,0.0031226531432107358,0.0007335222062442712,Parking
0.002294928417398518,0.020392354461305214,0.005003152990587811,Parking
0.001558440865839254,0.012351055567374624,0.0029914657735407267,Parking
0.0004232610182316802,0.0009378617571856976,0.00013373332922997036,Parking
0.0007443840779007426,0.007657998876385643,0.0018715993838601995,Parking
0.0013993492073024528,0.009338685496452875,0.0022737319318959608,Parking
0.0009937540411200983,0.004916683936124137,0.001141910228147352,Parking
0.0004627562539446048,0.003162832487358068,0.0007720386683360725,Parking
0.0012875705733319154,0.0061464691973708374,0.001419980718635931,Parking
0.0007191776632925505,0.0051456208704988,0.0012569726289486036,Parking
0.0008621311949251455,0.010373352691463483,0.002543514555610561,Parking
0.0013775013402616593,0.011671435763031908,0.002853914009862613,Parking
0.000826986969958595,0.0052239179529564375,0.0012511493560628483,Parking
0.0010680846589181977,0.013681413586439895,0.0033588626221157172,Parking
0.0013197498677742202,0.01136400265173454,0.002765468846008873,Parking
0.0008724987639317746,0.005949855508051635,0.001453145059343747,Parking
0.001195748459600315,0.014991783500484631,0.0036798895710509183,Parking
0.0014396700902402167,0.01634448929451346,0.0040111619437214,Parking
0.0009753081596135034,0.008126320983029747,0.0019868202315961353,Parking
0.0016257909582733483,0.01558939140036078,0.0038265807614937643,Parking
0.0011252576700088964,0.007398665503099808,0.0017626701340956355,Parking
0.0004792834085022573,0.004253716873828914,0.0010441873685457137,Parking
0.0016432810653867196,0.01495181440805539,0.0036607964690980347,Parking
0.0018544905041304786,0.013220179006653876,0.003239517459961174,Parking
0.000992438912539116,0.009034793002063,0.0022154889844003974,Parking
0.0027679105226306104,0.019587131967898096,0.0047927924991704035,Parking
0.000555691252391524,0.005985003797007558,0.0014698520561751986,Parking
0.001844031475002707,0.01289530900634684,0.003137656312674289,Parking
0.002035718433858786,0.01875053907744988,0.004599481990885767,Parking
0.0015251218953562283,0.011541726065922896,0.0028314155857017144,Parking
0.0016311173459769464,0.012402574519319384,0.003037758700250721,Parking
0.0035092755952399776,0.025039349680330517,0.006136001971003885,Parking
0.0005887252850528714,0.0070818582291731595,0.0017396324586453564,Parking
0.0017794418062005472,0.011639161924884778,0.002833103074323854,Parking
0.0013465094306321615,0.009785330920249993,0.0023883860040631983,Parking
0.001332350920094347,0.009836816129618535,0.002411168254369246,Parking
0.0008224134044379942,0.004403086520348026,0.001031929065689882,Parking
0.00123370145500109,0.0075731695247819395,0.0018322467072500795,Parking
0.0008190128774901644,0.009266565489165091,0.0022700892019621257,Parking
0.0012604230302252688,0.013781940770774687,0.0033724408764014145,Parking
0.0005540529511998486,0.004297061455307526,0.0010541959675620777,Parking
0.001795399845348725,0.015005307914591974,0.0036794782217394652,Parking
0.0005165204239682615,0.003658210850179508,0.000877480892616386,Parking
0.0014464143579648462,0.010428664816670393,0.0025569596504477965,Parking
0.001105503498725151,0.008112595868049417,0.00198120858184647,Parking
0.0008817917593780725,0.005610600726537464,0.0013611481438880041,Parking
0.0011042329600535533,0.009612843640473948,0.0023596116946883834,Parking
0.0025120251226311415,0.01893499031201362,0.00464021817283792,Parking
0.001516094234065255,0.011484966968183978,0.0028093137753639726,Parking
0.0007829666305283938,0.006033713471798072,0.0014694269119955412,Parking
0.0026683576060583486,0.02217602409691766,0.0054310887253051325,Parking
0.0010769123282834369,0.007729468323118606,0.0018938143681960658,Parking
0.0008740721060596562,0.005080403570784684,0.001196111295025624,Parking
0.001083857156356155,0.006637467546244922,0.001605369518577591,Parking
0.0012765263714361891,0.009177526969648303,0.0022499910083628163,Parking
0.0010048582425478691,0.007333014406458609,0.0017884285751218055,Parking
0.0023506938922907374,0.016710761274075704,0.004093807444960374,Parking
0.0019354953270857246,0.01391021952338909,0.003408777042522375,Parking
0.0013779283563587679,0.011332804239622862,0.0027812774014483645,Parking
0.003321881805394053,0.02596504113194806,0.006369083031844403,Parking
0.0027255074890178946,0.019745055611073405,0.004843076829235363,Parking
0.0007579695424628616,0.008434083413177628,0.0020703772754649304,Parking
0.0033451781958235196,0.025860640624352567,0.006343741391423344,Parking
0.0014712226452560926,0.009873737492357235,0.00239639390977319,Parking
0.0006823091261828214,0.008587849550659448,0.00210950821134526,Parking
0.0019046463644628562,0.01654135901043356,0.004053832014242976,Parking
0.001890216050738566,0.01331522500871914,0.003259975296414323,Parking
0.0014225518973637228,0.011431444345334824,0.002803649720376405,Parking
0.0017875693361019789,0.015435072408599313,0.0037864966584937876,Parking
0.00122082055027519,0.010592207663937004,0.0025958593449064904,Parking
0.0005254471153659779,0.0046341753421358,0.001134761477540778,Parking
0.0018162281245272382,0.015106722499990045,0.0037078346203375,Parking
0.0012572904898275937,0.011959822410099248,0.0029295010365082788,Parking
0.0005167153911752128,0.0009863514773685732,6.942500165918873e-05,Parking
0.0012069893720344168,0.012383901540642107,0.003041045128792442,Parking
0.001204920671807359,0.010290164387861352,0.0025056651259324145,Parking
0.0006115360217377475,0.004139286098482624,0.00098935052444323,Parking
0.0010883329868856123,0.014119404632229318,0.0034676358786875534,Parking
0.0011091729013547682,0.011618472683260434,0.0028435412997403543,Parking
0.0013447598216198235,0.009148502749829932,0.0022338159877201324,Parking
0.001108223553155426,0.011760313026899154,0.0028876645868134484,Parking
0.0008422534436066468,0.009004514579313661,0.002201400100209463,Parking
0.0003126494131629486,0.0016209843025307832,0.00037617636743218823,Parking
0.0005937776582239106,0.007768977228245112,0.0019085454488624604,Parking
0.0010876986130518706,0.01025954421462207,0.002513855350686211,Parking
0.0012220956088953541,0.012856353811102724,0.0031546521428302368,Parking
0.002317859372928287,0.02518230372872648,0.006184634196861348,Parking
0.0017008590073984324,0.016135201759521142,0.0039598753793176214,Parking
0.0007097000905327633,0.007926327582163087,0.0019435260314181386,Parking
0.0017848588483915918,0.023654571757193817,0.00581132012141033,Parking
0.00129855444425943,0.01347304195688743,0.00330214627803724,Parking
0.0029585311360835792,0.02129083994226863,0.00522015720362277,Parking
0.0010295409250227888,0.007812207392890065,0.0019167717959465897,Parking
0.001056854875381789,0.010400070436353466,0.002535088945849899,Parking
0.002026528073492351,0.015185090604925913,0.0037187519449682297,Parking
0.0024327000650652218,0.018253029046529354,0.004478189741291982,Parking
0.0008082751730173535,0.005770340227729845,0.001403514987488348,Parking
0.0018370330803707008,0.012667347608604298,0.003096477832595926,Parking
0.001046089083503676,0.007561374019510886,0.001852042480666881,Parking
0.0007192902655508481,0.003724355852135093,0.0008805867758375158,Parking
0.0027029226770480964,0.02011926136165838,0.004931112862100003,Parking
0.00170688388391464,0.012616188277416163,0.003095131813637846,Parking
0.0017951482448781276,0.0141603291275594,0.0034733384000399316,Parking
0.0026874013047085954,0.01973098946017853,0.00483629607422536,Parking
0.0014141361577580175,0.01052775675930329,0.0025813902113351866,Parking
0.0017095208304171749,0.012368679788504781,0.0030302157837499848,Parking
0.00212839872121448,0.017990815866841103,0.00441187361633041,Parking
0.0015195257324291374,0.01835642115557686,0.0045089780520394945,Parking
0.0003036861437720574,0.002765702621186505,0.000678315181056636,Parking
0.001677257810305276,0.016013127277948694,0.003931653797489582,Parking
0.0010121815540005733,0.009658686405504734,0.002364882625669878,Parking
0.0009455066207479825,0.006707812145931348,0.0016390050280650791,Parking
0.0012357391337814868,0.010858111249521784,0.0026616879373095458,Parking
0.0014530241395108385,0.012665078040569683,0.0031008012876957264,Parking
0.0006432248538029834,0.007689414486172398,0.0018882757714591672,Parking
0.0015835872066973075,0.016273879692853127,0.0039952507663122,Parking
0.0009645468153202844,0.006485992897642069,0.0015819233756933125,Parking
0.0018946033941658583,0.015660851538612065,0.003838702279508341,Parking
0.0018466435273412991,0.016558852075272263,0.004064686549368567,Parking
0.0012618627774456266,0.012934533125621834,0.003169340545072587,Parking
0.0002989523104287009,0.0032430144472070732,0.0007947403698083959,Parking
0.001514277445938463,0.0199709315131463,0.004906301551945208,Parking
0.0016257854222011044,0.01573415532786882,0.003863325107954806,Parking
0.0030581343954934445,0.022227982085103844,0.005451646646818801,Parking
0.00163829119957732,0.011938851231820981,0.0029283363873270707,Parking
0.0017032178213028488,0.014996604328315044,0.003678508854712584,Parking
0.0030164932279533197,0.023268118314051192,0.005707638435503974,Parking
0.0009746580290555404,0.007422548507608064,0.0018210100505061356,Parking
0.0006119842011414321,0.003846614858300179,0.0009277057610500725,Parking
0.0012304217322290896,0.009330230041665081,0.002281756278797525,Parking
0.00048453301128181515,0.004888019393129242,0.0011927002914253271,Parking
0.000675227091118291,0.0035879032112792427,0.0008387951124174965,Parking
0.00028748580845416714,0.002119445910599201,0.000511381335579417,Parking
0.000978998625543849,0.007015630066285296,0.0017179076593066148,Parking
0.0007296350422161468,0.0052767809592157945,0.0012718237704744035,Parking
0.0007013196345691813,0.007752177389072118,0.0018965121937001977,Parking
0.0010463409875338138,0.012056768460470768,0.0029599787039930885,Parking
0.0008764473402012667,0.0062436941420724425,0.0015073543789610791,Parking
0.0008796757136156935,0.007727486053142967,0.0018895894781004376,Parking
0.0014466557715541839,0.017458308742986713,0.0042878252296528405,Parking
0.0007426926572562533,0.0058933099902932435,0.0014305296645292834,Parking
0.0016114853717305551,0.01160184119647991,0.0028389212245691882,Parking
0.0016344453540034604,0.012959765513633517,0.003180344541602534,Parking
0.0016127054668765557,0.013197634004428192,0.003237232671520628,Parking
0.002034529574000879,0.014405096046220763,0.003527973523389923,Parking
0.0011082886577293935,0.008019275055019435,0.0019670429675030603,Parking
0.0002471254390467683,0.001831610671201058,0.0004446718949621463,Parking
0.0024587002648007402,0.01993533851489833,0.004892603520760331,Parking
0.0012865788332092933,0.013865426083884717,0.0034012010429615705,Parking
0.0007023316582694646,0.005772340385466474,0.0014021282776793833,Parking
0.0015739128122048524,0.020090951040747904,0.004935245685136559,Parking
0.001069416243410269,0.009400756198260366,0.0022906421859656104,Parking
0.0007884789667399869,0.00200210440773102,0.00034454461682171053,Parking
0.00177327793980058,0.013064556311048187,0.003203802896138926,Parking
0.001205294883381965,0.01361982419033635,0.003334084086988841,Parking
0.003958709072320566,0.029973748198565,0.007354182901552741,Parking
0.002199264841005418,0.015868903464062344,0.0038907677880625066,Parking
0.003362981562829276,0.024145772489704766,0.005919395581108809,Parking
0.0035433662068607547,0.027208405356683996,0.0066747029357417205,Parking
0.0013456864658330668,0.014853180975567693,0.0036480964114217083,Parking
0.0006531370735571396,0.004476633036119535,0.0010933353211469569,Parking
0.0026061753868059003,0.020413442066194713,0.005003673761938113,Parking
0.001833674518344997,0.014173415175426064,0.003469813429830923,Parking
0.00012332699187956792,0.0007693971452304001,0.00018648379948443014,Parking
0.001470008885723039,0.011091211516450985,0.002713260913991674,Parking
0.0010510856273572876,0.007153497739269361,0.001741370447613444,Parking
8.8178775100985e-05,0.0004384512297796174,0.00010334961815998116,Parking
0.0018579520333370833,0.013050833433743999,0.0031934138725747485,Parking
0.0012249285935366204,0.009413480286315962,0.002305771163278185,Parking
0.002177820565813773,0.015818126914645368,0.0038803567468935567,Parking
0.002014831868013261,0.01481304807872742,0.003629105960425959,Parking
0.001216780332498505,0.009987961037277976,0.002440198351771998,Parking
0.00080087131234599,0.0061573955256700955,0.0015099988781415883,Parking
0.0030960004862354853,0.02207592704599409,0.005409315102030458,Parking
0.0016583566052309326,0.012084791472746437,0.00296325595458617,Parking
0.0013166534155011193,0.010913345753473358,0.0026749348728711806,Parking
0.0020948974273162562,0.01515267064726274,0.003714020910863496,Parking
0.0017539850991489785,0.013453873443497525,0.003300740666548603,Parking
0.001272946184790278,0.011240670337599496,0.002759405497787849,Parking
0.0029250470968242926,0.021185288382999382,0.005194133617590134,Parking
0.0015674398988783866,0.011496014946942195,0.002819984256668128,Parking
0.001296647723964167,0.01043180684725137,0.002559965315394117,Parking
0.003852013720855916,0.030040093345688683,0.007371535188091567,Parking
0.0017081150376725416,0.013024284419436205,0.0031949460350119896,Parking
0.0015188827230500637,0.011506123514400666,0.002823189776413205,Parking
0.0013219221166461499,0.01310827128057113,0.0032180390835981564,Parking
0.001943495527225701,0.017807007880810164,0.004370320273027518,Parking
0.0017999748457520333,0.013011449975992557,0.003190254421379072,Parking
0.0016567660483107155,0.016590538453134646,0.0040717756532408144,Parking
